Contig	master_contigs.clustered.filtered.fasta.C-AM-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-AM-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-AM-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-AM-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-GM-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-GM-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-GM-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-HP-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-HP-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-HP-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-HP-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-JV-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-JV-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-JV-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-JV-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-PL-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-PL-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-PL-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-PL-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-RA-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-RA-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-RA-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-RA-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.C-VA-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-AM-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-AM-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-AM-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-AM-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-BH-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-GM-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-GM-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-GM-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-GM-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-HP-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-HP-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-HP-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-HP-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-JA-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-JV-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-JV-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-JV-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-PL-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-PL-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-PL-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-PL-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-RA-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-RA-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-RA-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-RA-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-VA-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-VA-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-VA-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.D-VA-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-AM-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-AM-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-AM-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-AM-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-BH-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-GM-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-GM-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-GM-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-HP-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-HP-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-HP-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-HP-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-JV-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-JV-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-JV-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-JV-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-PL-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-PL-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-PL-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-PL-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-RA-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-RA-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-RA-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-VA-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-VA-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-VA-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.M-VA-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.Neg_control.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.Pos_control.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-AM-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-AM-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-AM-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-AM-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-BH-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-GM-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-GM-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-GM-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-GM-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-HP-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-HP-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-HP-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-HP-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-JV-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-JV-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-JV-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-JV-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-PL-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-PL-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-PL-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-PL-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-RA-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-RA-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-RA-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-RA-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-VA-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.R-VA-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-AM-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-AM-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-AM-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-AM-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-BH-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-GM-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-GM-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-GM-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-HP-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-HP-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-HP-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-HP-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-JV-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-JV-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-JV-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-JV-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-PL-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-PL-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-PL-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-PL-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-RA-A20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-RA-J21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-RA-M20.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-RA-M21.nonrrna_1.fastq TPM	master_contigs.clustered.filtered.fasta.T-VA-M21.nonrrna_1.fastq TPM
D-RA-J21_NODE_4979_length_2037_cov_7.439409	0	475.3434	0	0	0	0	0	0	0	0	0	0	22.613827	0	0	0	0	0	0	0	0	10282.807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1149.6517	0	0	0	0	0	0	0	0	333.58008	0	0	0	0	0	0	0	0	0	0	36.6449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3836.4324	0	0	0	6944.941	0	0	0	0	0	0	0	0	0	0	0	12543.921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-RA-J21_NODE_9834_length_1505_cov_1.384078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.28172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.530546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.97852	0	0	0	0	0	0	0	0	0	0
D-RA-J21_NODE_10516_length_1456_cov_2.676790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307.16098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1005.85156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645.8737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-RA-J21_NODE_11683_length_1383_cov_1.437405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.51723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.02464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318.83722	0	0	0	0	0	0	0
D-RA-J21_NODE_15618_length_1181_cov_2.038809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.81834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1240.4374	0	0	0
D-RA-J21_NODE_29365_length_778_cov_1.414184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392.99603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.67825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399.4196	0	0	0
D-VA-A20_NODE_169_length_5261_cov_42.179260	0	0	0	711.2093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246.276	0	0	0	1679.6759	0	0	0	0	0	0	0	0	0	0	0	0	1281.8602	0	0	0	262.75177	0	0	37410.727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.77992	0	84.10033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2057.8896	0	0	0	0	2155.5476	0	0	0	0	0	0	0	0	0	0	0	0	0	385.15085	0	0	0	2269.8376	0	0	0
D-VA-A20_NODE_170_length_5244_cov_9.600077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7747.7783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_646_length_3478_cov_570.583260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10675.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463844.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643046.94
D-VA-A20_NODE_1003_length_3123_cov_4.684918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1118.2845	0	0	0	0	0	0	0	0	209.26472	0	0	0	0	0	0	0	0	3763.5894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_1354_length_2859_cov_2.698492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2272.975	0	8867.353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_1480_length_2781_cov_5.148449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4226.4277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_1931_length_2556_cov_3.992348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3161.449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_2255_length_2446_cov_7.693637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.55787	501.5913	0	0	0	0	0	0	0	0	0	0	0	0	0	2736.6191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6283.815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2141.5906	0	0	0
D-VA-A20_NODE_2443_length_2384_cov_3.115534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2678.4478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_2617_length_2334_cov_27.877488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3238.2869	0	0	947.7792	0	2562.028	0	0	0	0	0	0	0	0	0	0	0	103.78153	6534.4985	0	0	0	0	0	0	23218.21	54.648308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_2871_length_2258_cov_2.880092	0	0	0	0	0	0	0	0	0	0	0	0	24.072615	0	0	0	0	0	0	0	0	0	0	0	1346.1893	0	0	0	0	647.3523	1723.9448	2491.8723	0	0	0	0	0	0	63.405598	0	0	0	0	0	0	0	0	0	0	2752.8313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_3548_length_2103_cov_5.403448	0	0	0	0	0	0	0	0	0	0	0	910.23895	35.48465	189.303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6577.8433	1524.3575	0	0	0	0	0	0	0	3360.3	26.457008	0	0	0	0	0	0	0	0	0	4379.8516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.070126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.475828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.17384	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_4480_length_1937_cov_4.935086	0	0	0	1502.4215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596.3132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4317.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_6184_length_1715_cov_4.785018	7695.6226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3953.9226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.309916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_6910_length_1638_cov_8.917572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7175.637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1353.5535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14631.628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_7328_length_1601_cov_3.127618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2682.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_10103_length_1399_cov_2.183258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1736.8479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_11348_length_1332_cov_1.518666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863.48016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1230.2819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_11528_length_1323_cov_0.816800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1738.7074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067.8033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_12394_length_1279_cov_2.533997	0	0	0	0	0	0	0	0	0	0	0	618.33966	9.364142	83.968414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1288.3184	0	0	0	0	0	0	0	0	1199.7544	0	0	0	0	0	0	0	0	0	0	1104.5374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.742903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-VA-A20_NODE_12479_length_1275_cov_1.713810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1240.9626	0	0	199.59688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
